	winter	trans	summer
214	4.381585632552088	2.2357056958565806	-1.3840137576857074
215	6.836675308184766	8.447842592097516	7.569007321763436
216	19.628389754967017	36.626731745796974	33.98401065956031
217	-10.366439263478611	-11.316397228637413	-9.653092006033205
218	-15.818885491811614	-6.172688802083329	-7.769359188390894
219	-7.973709909257494	-4.939503014007542	-3.6529816605004584
220	0.04173125074520101	-8.987226277372272	-4.116645161290336
221	-5.925749359394558	3.2481203007518786	-0.8342604057481111
222	1.366982124079911	16.32197300708806	7.32468469256159
223	-5.079238114282873	3.025876460767961	5.181326994700825
224	-2.6913151103386497	6.149483491999177	0.8990008519866848
225	4.147272136826132	-13.410678166622148	-1.301040832666132
226	-1.864386960984291	-4.261977169553546	-3.2476750586667578
227	0.7440357984483796	21.586410091151848	20.27288697249172
228	33.58126576955428	-6.334481844685939	-2.7593589988298817
229	-8.099360550909992	-18.930390492359933	-20.519910560363215
230	-7.4226318550156805	1.62054350536026	-2.073445721035114
231	-6.696113687083027	-5.161923454367027	-6.393577993871489
232	-0.980270658801345	-12.184395695364245	-2.882950663726376
233	-3.3103465538604127	6.822600600954459	-2.221766557709259
234	0.4983431707569679	-10.302796315702395	10.792573860482335
235	0.05409513015030143	-8.41788107975158	-10.094194668982553
236	5.45550506545834	-4.8543037464750824	-5.317778768514401
237	-5.884937928003808	4.2692823371674535	5.133805948675018
238	1.7029831387808088	17.39983757444506	8.026972219111954
239	23.11096374325686	44.26125554850984	28.200757793875454
240	0.9281607707049346	-40.13986013986014	-44.23004365870749
241	-20.885549773685995	-51.66221628838452	-43.88067394735994
242	-9.84146752808698	10.702941582654347	6.762342135476459
243	2.752676413030983	5.900698602794407	-7.5572642219593575
244	-12.002082385006489	-2.638708917422548	0.42751199651011973
245	-2.8885073945159263	-5.226860254083476	11.519749797289478
246	4.829789649523988	32.27371377505426	-3.7938197870683013
247	-2.514039946160878	-32.689894797799425	-7.168884450322551
248	-3.6627943883704575	42.68712360195008	10.39746460035471
249	-2.912493410648409	32.33845844638731	18.60201743527614
250	15.65935930500882	40.67127344521225	19.141943506839596
251	19.51441355534365	20.431848852901467	45.55654961604412
252	-45.48835724894743	-91.15643209323173	-88.63570256730851
253	-37.42709811074332	212.3162696401419	127.71434967539736
254	-2.7529869008205026	1.44433625446284	-6.9486498885830486
255	-8.803611738148973	67.36522156454967	15.091730922626951
256	-2.7430611913650296	-19.85280061173772	-22.71639760557609
257	26.76485313751671	-30.351818723911748	3.8009264758284615
258	-9.4065760458151	275.51369863013696	9.926765076095663
259	12.305177111716631	-11.367989056087538	21.28766980690159
260	0.2976190476190368	-21.829500437310287	-2.690640690039899
261	11.440459295574769	-7.858365144135831	-7.219086258599404
262	13.209458481664782	-26.878571428571433	8.436712771519566
263	26.98453278793302	-26.76565400019537	7.583063031471909
264	-89.50728977920946	39.41576630652261	111.86440677966098
265	187.34005428460642	-32.711442786069654	-55.09615384615384
266	16.50268644419903	-14.6168064837196	-7.537473233404711
267	-6.479828719689422	47.71024146544545	-1.7230199166280613
268	19.845116879391938	-27.305524239007894	-7.093034216231501
269	-1.362037230431838	-14.702233250620353	-9.100593516968516
270	24.15527267012415	32.52727272727273	59.701992298677396
271	44.552165223184545	-13.321443270681854	-15.892651221302032
272	-27.315159626767354	-6.91674580563469	-8.924342515268592
273	-22.41173996394143	10.355381737799675	6.486930340769135
274	12.426066129679029	-10.338983050847446	-5.5993945365491555
275	36.25984070714975	23.492008936243337	39.018391173204975
276	25.522891878495628	84.73420539938766	80.8872494613828
277	-30.687668075297736	-22.952919020715626	-16.51417537400971
278	-12.462162496753322	-33.65271802894017	-29.884541668468003
279	-3.687452435312025	-5.806071323312693	-1.809322822916016
280	-3.169143494387754	22.183979974968707	-12.671070514238764
281	-6.645325594064943	29.19334186939821	2.062975027144418
282	50.165605095541395	-7.016848364717532	30.141843971631204
283	-15.110281642348156	-22.340652312939667	-16.572207084468673
284	13.38479307754936	19.969805105682113	16.245345874975513
285	9.755618317975319	7.584944514357645	24.513935715891222
286	-6.130855877335193	-11.558911101658879	7.658460635873354
287	-0.976742742160809	-10.604785379343525	5.495588019534281
